[' Кирова'];Не найдено
[' Парковая'];Не найдено
[' 1'];Не найдено
[' 2'];Не найдено
[' -Театральная'];Не найдено
[' Комсомольская'];Не найдено
[' Набережная'];Не найдено
[' Лермонтова'];Не найдено
[' Лесничество'];Не найдено
[' Кладбищенская'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Заречная'];Не найдено
['  Мирная'];Не найдено
['  Молодежная'];Не найдено
['  Заречная'];Не найдено
['  МКД 3'];Не найдено
['  общежитие БСХТ'];Не найдено
['  Магазин'];Не найдено
[nan];Не найдено
[' 8'];Не найдено
[' 43'];Не найдено
[' 44'];Не найдено
[' 45'];Не найдено
[' 46'];Не найдено
[' 47'];Не найдено
['  Совхозная'];Не найдено
['  ФКБИ'];Не найдено
['  ЭЛТ ЭТЭ'];Не найдено
['-'];Не найдено
[nan];Не найдено
г.Санкт-Петербург, улица Кустодиева, дом 10, корпус 1, литера А;30672
['  частный сектор в начале'];Не найдено
['ч/с'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['частично'];Не найдено
[nan];Не найдено
['частично'];Не найдено
['(Частично'];Не найдено
['  дома около ретранслятора)'];Не найдено
[' Ленина'];Не найдено
[' Луначарского'];Не найдено
[' Горького'];Не найдено
[' Железнодорожная'];Не найдено
[' Болотная'];Не найдено
[' Торфяная'];Не найдено
[' Средняя'];Не найдено
[' Крайняя'];Не найдено
[' Песочная'];Не найдено
[' ЛеснаяЮВокзальная'];Не найдено
[' Кирова'];Не найдено
[' Парковая'];Не найдено
[' 1'];Не найдено
[' 2'];Не найдено
[' -Театральная'];Не найдено
[' Комсомольская'];Не найдено
[' Набережная'];Не найдено
[' Лермонтова'];Не найдено
[' Лесничество'];Не найдено
[' Кладбищенская'];Не найдено
['   Рит.услуги'];Не найдено
['  маг.Окна ТМК.'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Зеленая'];Не найдено
['  Целинная'];Не найдено
['  Полевая'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['частично'];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Южное шоссе, дом 37, корпус 1, литера А;20980
['  к. 2'];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, проспект Елизарова, дом 43, литера В;2262
['  лит.В'];Не найдено
г.Санкт-Петербург, проспект Елизарова, дом 45, литера А;86184
г.Санкт-Петербург, Большой Смоленский проспект, дом 36, литера А;204817
['  лит.Л'];Не найдено
['ижс'];Не найдено
['  2'];Не найдено
['  3'];Не найдено
['  5'];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Коломенская улица, дом 4, литера А;80466
[' 6'];Не найдено
[' 7'];Не найдено
[' 8'];Не найдено
[' 9'];Не найдено
[' 10'];Не найдено
[' 11'];Не найдено
[' 13'];Не найдено
г.Санкт-Петербург, Лиговский проспект, дом 79, литера А;78645
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Колпинская улица, дом 9, литера А;17303
"['  д. 10; ул. Рыбацкая   д. 3']";Не найдено
"['  д. 5; Большой пр.   д. 34-36']";Не найдено
['Магазейная'];Не найдено
"['  д. 5; Большой пр.   д. 14']";Не найдено
['  16'];Не найдено
['  4а'];Не найдено
[nan];Не найдено
[nan];Не найдено
['  индивидуальные застройщики'];Не найдено
['частично'];Не найдено
['частично'];Не найдено
"['ЗАО ""Сельцо""']";Не найдено
['   ДК'];Не найдено
['  население'];Не найдено
['  детский сад'];Не найдено
[nan];Не найдено
['частично'];Не найдено
['частично'];Не найдено
['Школа'];Не найдено
['  дома №16'];Не найдено
[' 18'];Не найдено
[' 17.'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Комсомольская-I (№33-76)'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['частично'];Не найдено
['Юрцево'];Не найдено
['деревня'];Не найдено
[nan];Не найдено
['Октябрьская'];Не найдено
[' частично'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['   Рит.услуги'];Не найдено
['  маг.Окна ТМК.'];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Бухарестская улица, дом 23, корпус 1, литера А;68783
г.Санкт-Петербург, Малая Бухарестская улица, дом 3, литера А;25290
"['  к.3; ул. Будапештская   д. 8']";Не найдено
"['  к.3; ул. Будапештская   к.3; д. 10']";Не найдено
['  к.2'];Не найдено
г.Санкт-Петербург, Малая Карпатская улица, дом 21, литера А;75627
г.Санкт-Петербург, Малая Карпатская улица, дом 23, корпус 1, литера А;100667
['  к.1'];Не найдено
['  к.2.'];Не найдено
['3-я линия'];Не найдено
['ул. Малая Карпатская   д. 46'];Не найдено
г.Санкт-Петербург, проспект Римского-Корсакова, дом 2;110898
['  2'];Не найдено
[' 3'];Не найдено
[' 4'];Не найдено
[' 51'];Не найдено
['  55-57'];Не найдено
Санкт-Петербург, город Кронштадт, улица Литке, дом 1/9;58641
[' 3'];Не найдено
['  Гоголя -28 МКД'];Не найдено
[' д15'];Не найдено
['Витебский пр. д.25   д.29 к.1'];Не найдено
[' 2'];Не найдено
['Витебский пр. д.25   д.31 к.1'];Не найдено
[' 2'];Не найдено
[' 3'];Не найдено
[' 4'];Не найдено
[' 5'];Не найдено
['Витебский пр. д.25   д.33 к.6'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[' д4к1'];Не найдено
[' д4к2'];Не найдено
[' Нины Куковеровой'];Не найдено
[' Советская'];Не найдено
[' '];Не найдено
[' Парковая'];Не найдено
[' Дачная'];Не найдено
[' Веселая'];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Шкиперский проток, дом 12, литера Д;40443
"['  д. 57; ул. Ленина   д. 28']";Не найдено
г.Санкт-Петербург, Пионерская улица, дом 9/17, литера А;42852
"['  д. 11; Малый пр.   д. 26-28']";Не найдено
['7-я Линия'];Не найдено
"['  д. 11; Малый пр.   д. 28']";Не найдено
"['  д. 11; Малый пр.   д. 30']";Не найдено
['нет'];Не найдено
['Школа'];Не найдено
['  дома №16'];Не найдено
[' 18'];Не найдено
[' 17.'];Не найдено
['Молодежная'];Не найдено
['  Механизаторов'];Не найдено
['  Воронеостровская'];Не найдено
[nan];Не найдено
['частично'];Не найдено
['частично'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['  ул. Парашютная д. 70 д. 99'];Не найдено
['  101'];Не найдено
[nan];Не найдено
['частный сектор'];Не найдено
[nan];Не найдено
['Комсомольская-I (№33-76)'];Не найдено
[nan];Не найдено
[nan];Не найдено
[' 12'];Не найдено
['   ФКБИ'];Не найдено
[nan];Не найдено
['частично'];Не найдено
['частично'];Не найдено
['Энгельса'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['частично'];Не найдено
['Юрцево'];Не найдено
[nan];Не найдено
['  3к1'];Не найдено
[nan];Не найдено
['Синявино 1'];Не найдено
['улица Корнея Чуковского д.2'];Не найдено
['  3'];Не найдено
['  4'];Не найдено
['  20'];Не найдено
['  22'];Не найдено
['  ФАП'];Не найдено
['  частный сектор'];Не найдено
['Частный сектор'];Не найдено
['  Малороссийская'];Не найдено
['  Некрасова'];Не найдено
['  Чехова'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Лахтинский проспект, дом 27, литера А;19870
[' 29'];Не найдено
[' 31'];Не найдено
"[' 33; Краснодонская ул.   д.19']";Не найдено
['  17'];Не найдено
['  21'];Не найдено
"[' 25; Б.Пороховская ул.   д.18']";Не найдено
[nan];Не найдено
г.Санкт-Петербург, проспект Ветеранов, дом 151, корпус 2, литера А;80041
['  153'];Не найдено
['  155'];Не найдено
['  157/20'];Не найдено
г.Санкт-Петербург, улица Пионерстроя, дом 18, корпус 3, литера А;70411
г.Санкт-Петербург, Южное шоссе, дом 37, корпус 1, литера А;20980
['  к. 1.'];Не найдено
г.Санкт-Петербург, Караваевская улица, дом 41, корпус 1, литера А;81187
['  к.3'];Не найдено
г.Санкт-Петербург, Караваевская улица, дом 4, литера А;14967
['  к.1'];Не найдено
г.Санкт-Петербург, Караваевская улица, дом 2, корпус 1, литера А;37985
г.Санкт-Петербург, проспект Славы, дом 60, литера А;97405
г.Санкт-Петербург, проспект Славы, дом 64, литера А;138987
г.Санкт-Петербург, проспект Славы, дом 66, литера А;1946
['  лит.А'];Не найдено
г.Санкт-Петербург, проспект Обуховской Обороны, дом 21, литера А;7572
г.Санкт-Петербург, проспект Обуховской Обороны, дом 85/2, литера А;68992
г.Санкт-Петербург, Слободская улица, дом 3, литера А;2603
[nan];Не найдено
['ДРСУ'];Не найдено
['  ж/дома'];Не найдено
"['   ДОЛ ""Огонек""']";Не найдено
"['  б/отдыха ""Гознак""']";Не найдено
"['  дачные строения около ""Гознак""']";Не найдено
г.Санкт-Петербург, Железноводская улица, дом 24, литера А;5151
г.Санкт-Петербург, Железноводская улица, дом 24, литера Б;68913
['наб. канала Грибоедова'];Не найдено
['ул. Железноводская   д. 133'];Не найдено
[nan];Не найдено
['Летний сад'];Не найдено
г.Санкт-Петербург, улица Маршала Тухачевского, дом 5, корпус 1, литера А;21478
['  9'];Не найдено
['  7/1'];Не найдено
['  11'];Не найдено
"['  7/2; пр.Энергетиков   д.46/2']";Не найдено
г.Санкт-Петербург, Финский переулок, дом 1;198962
[' 4'];Не найдено
['  19'];Не найдено
['  11-13'];Не найдено
"['  21; Боткинская ул.   д.4']";Не найдено
['  6'];Не найдено
Санкт-Петербург, муниципальный округ Большая Охта, Партизанская улица, дом 11, литера Х;90466
['  11 лит.Д'];Не найдено
Санкт-Петербург, муниципальный округ Большая Охта, Партизанская улица, дом 11, литера Х;90466
['  11 лит.Д'];Не найдено
[' д1к1'];Не найдено
[' д1к2'];Не найдено
[' д1к3'];Не найдено
[' д3к1'];Не найдено
[' д6к3'];Не найдено
[' д15к2'];Не найдено
[' д17к1'];Не найдено
[' д17к2'];Не найдено
[' д19'];Не найдено
['Ферма'];Не найдено
г.Санкт-Петербург, проспект Стачек, дом 105, корпус 1, литера А;72872
[' к.2'];Не найдено
[' лит.Е'];Не найдено
[' Ж'];Не найдено
[' З'];Не найдено
[' И'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Санкт-Петербург'];Не найдено
['  -'];Не найдено
['  Пригородный'];Не найдено
['  уч. 309 (Каменка) Ленинградская обл'];Не найдено
['  Всеволожский р-н'];Не найдено
['  -Санкт-Петербург'];Не найдено
['  - Санкт-Петербург'];Не найдено
['  -'];Не найдено
Санкт-Петербург, муниципальный округ Коломяги, территория Большая Каменка, дом 83, литера А;40659
['  лит.Б'];Не найдено
Санкт-Петербург, муниципальный округ Коломяги, территория Большая Каменка, дом 34, литера А;17843
['  34'];Не найдено
['  АСанкт-Петербург'];Не найдено
['  10'];Не найдено
['  2'];Не найдено
['  АСанкт-Петербург'];Не найдено
['  Пригородный тер'];Не найдено
['  16'];Не найдено
['  А Санкт-Петербург'];Не найдено
['частично'];Не найдено
[' Нины Куковеровой'];Не найдено
[' Советская'];Не найдено
[' '];Не найдено
[' Парковая'];Не найдено
[' Дачная'];Не найдено
[' Веселая'];Не найдено
[nan];Не найдено
[nan];Не найдено
['ч/с'];Не найдено
['  и др.'];Не найдено
[nan];Не найдено
"['ДНТ ""Приморское""']";Не найдено
['частично'];Не найдено
['нет'];Не найдено
[nan];Не найдено
[nan];Не найдено
['Санкт-Петербург'];Не найдено
['  122 Санкт-Петербург'];Не найдено
[' 3'];Не найдено
[' 4'];Не найдено
[' 5'];Не найдено
[' 6 Санкт-Петербург'];Не найдено
Санкт-Петербург, посёлок Левашово, Ленинградское шоссе, дом 1, литера А;3240
[' 2-22 Санкт-Петербург'];Не найдено
['  2-30 Санкт-Петербург'];Не найдено
['  2-36'];Не найдено
['   -'];Не найдено
['Решетниково д   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  Первомайское СП Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 3, литера А;106
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
Санкт-Петербург, город Зеленогорск, Решетниково, дом 8, литера А;126017
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 9, литера А;16686
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 12, литера А;66792
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 13, литера А;101174
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   Санкт-Петербург'];Не найдено
[' Зеленогорск г'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 19, литера А;95881
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['   -'];Не найдено
г.Санкт-Петербург, улица Решетникова, дом 3, литера А;106
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['   -'];Не найдено
['   Решетниково д   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  корп.   д. б/н'];Не найдено
[nan];Не найдено
['Озерная'];Не найдено
['  СНТ Череменецкое'];Не найдено
['  Пилорама'];Не найдено
[nan];Не найдено
[nan];Не найдено
['Школа'];Не найдено
['  ДК'];Не найдено
['  Липовая Аллея    д.14'];Не найдено
['  15'];Не найдено
['  24'];Не найдено
['  25'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['  7.'];Не найдено
['ижс'];Не найдено
['частично'];Не найдено
['   гаражи'];Не найдено
[nan];Не найдено
['Юрцево'];Не найдено
[nan];Не найдено
[nan];Не найдено
['население'];Не найдено
['  котельные'];Не найдено
['  водозаборы'];Не найдено
[nan];Не найдено
[nan];Не найдено
"['СНТ ""Сатурн""']";Не найдено
['Богайчука'];Не найдено
г.Санкт-Петербург, Потёмкинская улица, дом 11;101875
['  13/48'];Не найдено
г.Санкт-Петербург, Кирочная улица, дом 48;12049
['Школьная'];Не найдено
['  7.'];Не найдено
г.Санкт-Петербург, Купчинская улица, дом 16, корпус 1, литера А;18878
['  к.1'];Не найдено
г.Санкт-Петербург, Купчинская улица, дом 18, литера А;52872
г.Санкт-Петербург, Купчинская улица, дом 20, корпус 2, литера А;92734
['  к.3'];Не найдено
г.Санкт-Петербург, Дунайский проспект, дом 35, корпус 1, литера А;85916
['  к.1'];Не найдено
['  к.2'];Не найдено
г.Санкт-Петербург, Дунайский проспект, дом 3, литера А;78800
['  к. 1'];Не найдено
['  лит.А.'];Не найдено
['Бухарестская'];Не найдено
['  ул.   д. 136.'];Не найдено
г.Санкт-Петербург, проспект Римского-Корсакова, дом 18/13, литера А;42616
[' 22'];Не найдено
[' 24'];Не найдено
[' 51'];Не найдено
['  наб. канала Грибоедова'];Не найдено
['пр. Римского-Корсакова   д. 133'];Не найдено
['  133а'];Не найдено
['  наб. Крюкова канала'];Не найдено
г.Санкт-Петербург, проспект Римского-Корсакова, дом 13;89670
['Летний сад'];Не найдено
"['  д.4; Ак.Лебедева ул.   д.17/2']";Не найдено
['  31'];Не найдено
['  17/2'];Не найдено
['  уч.4'];Не найдено
"[' 31а; Финский пер.   д.4а']";Не найдено
['  4'];Не найдено
['  5'];Не найдено
['  6'];Не найдено
['  7'];Не найдено
г.Санкт-Петербург, улица Комсомола, дом 47, литера А;95737
[' д15'];Не найдено
[' '];Не найдено
г.Санкт-Петербург, проспект Маршала Жукова, дом 32, корпус 1, литера А;31311
[' к.3'];Не найдено
[' к.2'];Не найдено
[' лит.А'];Не найдено
г.Санкт-Петербург, проспект Маршала Жукова, дом 30, литера А;114067
[' лит.Д'];Не найдено
[' Е'];Не найдено
г.Санкт-Петербург, проспект Маршала Жукова, дом 32, корпус 1, литера А;31311
[' к.1'];Не найдено
г.Санкт-Петербург, проспект Космонавтов, дом 50, корпус 3, литера А;49078
[' 2'];Не найдено
[' 3'];Не найдено
[' 4'];Не найдено
[' 5'];Не найдено
[' 6'];Не найдено
г.Санкт-Петербург, Витебский проспект, дом 51, корпус 3, литера А;94768
[nan];Не найдено
г.Санкт-Петербург, Плуталова улица, дом 4, литера А;3002
"['  д. 8; ул. Бармалеева   д. 24']";Не найдено
"['  д. 8; ул. Бармалеева   д. 24а']";Не найдено
"['  д. 8; ул. Бармалеева   д. 26']";Не найдено
"['  д. 8; ул. Бармалеева   д. 28']";Не найдено
"['  д. 8; ул. Бармалеева   д. 29']";Не найдено
"['  д. 8; ул. Бармалеева   д. 30']";Не найдено
"['  д. 8; ул. Бармалеева   д. 32']";Не найдено
"['  д. 33; ул. Подрезова   д. 21']";Не найдено
['Нагорная (ТП 15-01-02)'];Не найдено
['Производственная зона'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[' д41к3'];Не найдено
[' д43к2'];Не найдено
[' д43к3'];Не найдено
[' д43к4'];Не найдено
['частично'];Не найдено
[nan];Не найдено
['ч/с'];Не найдено
['  МКД'];Не найдено
['  ГРП и др.объекты'];Не найдено
[nan];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 2, литера А;67037
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 3, литера Б;198214
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 3, литера Б;198214
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 7, литера А;22014
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 8, литера А;15427
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 9, литера А;23999
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 10, литера А;93417
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 13, литера А;42241
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 14, корпус 2, литера А;174394
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 16, корпус 1, литера А;71751
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 21, литера А;97046
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 28, литера А;35890
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 28, литера А;35890
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 28, литера А;35890
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 28, литера А;35890
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 30, литера А;64948
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 30, литера А;64948
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 30, литера А;64948
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 32, литера А;112370
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 11, литера А;125971
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 13, литера А;42241
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 14, корпус 2, литера А;174394
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 17, литера А;78226
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 20, литера А;39638
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 21, литера А;97046
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 22, литера А;19255
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 24, литера А;59876
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 26, литера А;90712
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 5, литера А;82491
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 7, литера А;22014
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 9, литера А;23999
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 11, литера А;125971
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
['   Привокзальная ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 7, литера А;22014
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. б'];Не найдено
['    '];Не найдено
['   Финляндская ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['   Финляндская ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 12, литера А;41856
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндский переулок, дом 3, литера А;26785
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 5, литера А;82491
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.А  '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 5, литера А;82491
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.А  '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндский переулок, дом 4, литера А;8633
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндский переулок, дом 4, литера А;8633
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 6, литера А;106168
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 7, литера А;22014
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. а'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 7, литера А;22014
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. б'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 9, литера А;23999
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  б лит.А  '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 18, литера А;124524
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.А  '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 19, литера А;5949
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.Б  '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 19, литера А;5949
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.Б  '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 30, литера А;64948
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  лит.А  '];Не найдено
['   Финляндская ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
['   Финляндская ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['    '];Не найдено
['   Привокзальная ул   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  участок 1 (у дома 20)  '];Не найдено
Санкт-Петербург, посёлок Репино, Финляндская улица, дом 3, литера Б;198214
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 22, литера А;19255
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 22, литера А;19255
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Колпино, Финляндская улица, дом 22, литера А;19255
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
